,Id,RegionName,State,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,Unnamed: 277
24,13031.0,Bulloch,GA,61500,62400,63200,63900,64600,65200,65800,66300,66900,67700,68500,69000,69300,69300,69200,68900,68600,68100,67700,67200,66800,66700,66700,66600,66600,66600,66600,66700,67000,67400,68000,68700,69600,70800,72100,73200,74100,74700,75100,75300,75300,75000,74700,74300,74200,74200,74300,74400,74500,74700,74900,75200,75500,75600,75800,75900,76300,76900,77700,78400,79000,79300,79400,79400,79300,79200,79200,79000,79000,79300,79700,80000,79900,79700,79400,79300,79500,80100,81000,82800,85100,87000,87900,88700,89400,89900,90200,90400,90500,90600,90800,91000,90900,90600,89700,88600,87900,88100,89300,91300,93800,96700,99500,101600,102700,103000,103500,104900,107300,110100,112800,114800,116400,117800,119100,120100,120800,121400,122300,123400,124800,126500,128700,131100,133500,135400,136800,137500,137700,137800,137900,138100,138500,138800,138800,138400,138100,137900,137800,138000,138600,139800,141200,142400,143200,143400,142700,141500,140400,139700,139000,138500,138500,139100,139600,140100,140400,140200,139600,139200,139300,139200,138500,137900,138100,139000,139800,139600,138900,138100,137100,135900,135300,134100,132200,129900,127800,126000,124800,124100,123400,122600,122400,122200,120800,119000,117900,117600,117600,117700,117700,117400,117100,117000,117600,118400,118700,119600,121500,122800,122600,122000,122000,122800,123300,123400,123700,124100,123600,123500,124600,127200,129600,130300,129500,128400,127300,126800,126300,125800,125900,126200,125500,124300,124000,124500,125000,124700,124100,124100,124300,124800,126000,126700,126700,126400,126200,126100,126300,127400,129800,131100,130100,129100,129400,129900,129400,128900,129200,129700,130100,131300,132700,134300,135500,136000,136200,135900,134800,133800,133000,133600,136100,138200,139200,139500,139700,140200,140700,142600,146800,150900,153500,155200,154846.1097
25,13013.0,Barrow,GA,87300,87400,87600,87700,87900,88000,88200,88500,89000,89500,90100,90600,91100,91500,91900,92200,92500,92700,93000,93400,93900,94500,95200,95800,96300,96800,97300,97900,98400,98900,99400,99900,100400,100900,101400,101700,102100,102400,102700,102900,103200,103500,103900,104400,105100,105900,107000,108000,109100,110100,111000,111900,112600,113100,113500,113700,113800,113900,114000,114100,114500,115100,115900,116700,117600,118400,119000,119600,120300,121000,121700,122300,122700,123100,123200,123200,123200,123200,123400,123900,124700,125500,126100,126500,126600,126600,126500,126600,126800,127000,127300,127400,127300,126900,126400,126000,125900,126000,126100,126400,126600,127000,127400,127700,127800,127700,127600,127700,128100,129000,130300,131800,133300,134700,136000,137100,138100,139100,140000,140600,141100,141400,141400,141400,141400,141500,141400,141300,141200,141400,141900,142600,143500,144500,145200,145600,145900,146000,146000,145700,145300,144900,144400,143500,142500,141300,139900,138100,136400,134900,133500,131900,130200,128800,127500,126100,124900,123700,122400,121100,120000,119300,118800,118300,117800,117700,117800,117700,117500,117200,116500,115700,114300,112500,111100,110000,108600,106900,104900,102800,100900,99300,98100,97400,96800,95500,93700,92200,91900,91800,91900,92400,93200,93700,93800,93900,94600,95200,95900,97600,99300,100100,100800,101700,101400,100100,100000,101000,101900,103400,105400,106700,107500,108500,109700,110400,111000,112400,114300,116100,117300,118300,119400,120200,120800,121600,122900,124300,126200,127800,128600,128800,129400,130400,131300,131800,132100,132400,132800,133700,135300,137300,139000,139900,140500,141200,142300,143700,145000,146200,147100,148300,149900,151600,152600,153700,154900,156200,157100,157700,158500,159900,161600,162800,164300,166700,169100,170700,172000,173300,174400,175300,176100,177100,176135.2316
26,1127.0,Walker,GA,49800,50100,50400,50600,50900,51100,51300,51500,51700,52000,52300,52600,52900,53100,53300,53500,53700,53900,54300,54800,55400,56200,57100,58100,59100,60000,60800,61600,62300,63000,63600,64300,65000,65800,66600,67400,68000,68500,69000,69200,69400,69500,69700,69800,70100,70500,71100,71800,72600,73500,74400,75500,76400,77400,78200,79000,79500,79900,80100,80000,79600,78800,77900,76800,75600,74300,73100,71900,70800,69800,69100,68500,68200,68100,68300,68800,69600,70700,71900,73400,75100,76700,78100,79500,80900,82100,83200,84100,84800,85200,85300,85100,84700,84300,83700,83100,82500,82000,81600,81400,81500,81900,82700,83800,84900,85700,86200,86600,87100,87800,88600,89500,90300,90900,91300,91400,91500,91600,92000,92500,93200,93800,94400,94900,95200,95400,95400,95200,95100,95200,95100,95100,95000,94700,94300,94000,93700,93500,93400,93500,93700,93800,93900,93900,93900,93800,93400,93000,92600,92100,91700,91400,91300,91200,91000,90700,90600,90200,89800,89600,89700,89900,90200,90700,91100,91400,91700,91600,91200,91100,91000,90200,89300,88400,87000,85400,84400,83800,82900,81800,80600,79800,78900,78300,77600,76900,76900,76400,74600,72700,71900,71600,71600,72000,72700,73300,74000,74800,75500,76100,76900,77600,78400,79300,79800,80000,80100,80300,80600,80700,80500,80500,80900,81300,81600,81900,82200,82200,82200,82300,82600,82600,82400,82600,83400,84300,84900,85300,85800,86100,86200,86400,86500,86500,86200,86000,86100,86600,87100,87400,87700,87900,87900,88100,88500,88500,88500,88500,89100,90000,90900,92000,93400,94400,95200,95800,96600,97100,97600,98200,97900,96700,96100,96100,96200,97200,98200,98800,99000,100500,103900,107300,109600,111200,111020.3106
27,13285.0,Troup,GA,62700,62800,62900,63000,63100,63200,63200,63300,63300,63300,63300,63400,63500,63700,64100,64400,64800,65200,65400,65600,65700,65700,65600,65400,65200,64900,64700,64600,64600,64700,65000,65500,66100,66800,67400,68000,68500,69000,69400,69800,70200,70600,71000,71400,71800,72300,72700,73100,73500,74000,74500,75100,75800,76600,77400,78300,79100,80000,80700,81300,81900,82400,82700,83000,83300,83500,83600,83800,83900,84100,84300,84600,84900,85300,85800,86300,86900,87600,88200,88900,89700,90200,90500,90800,90800,90600,90200,89500,88700,87800,86900,86000,85400,85200,85500,86100,86800,87500,88200,89000,89800,90500,91200,91900,92800,93800,95100,96500,97900,99300,100600,101900,103000,103900,104900,105600,105700,105100,103800,102400,101400,101000,101200,102000,102900,103800,104800,105700,106800,107900,109100,110400,111500,112200,112300,112000,111500,111300,111100,111100,111100,111100,111100,111000,110600,109700,108400,107000,105900,105000,104200,103300,102500,101900,101600,101300,100900,100300,99400,98600,98100,97900,97900,98000,98000,98100,98700,98900,98500,98400,98200,97300,95900,94300,92800,91200,89500,87800,86200,84500,83000,82100,82400,83800,85000,85100,85000,85000,85100,84300,82500,81000,80500,80400,80600,80700,81100,82000,82600,83000,83500,84400,85300,86100,86900,87500,87800,88300,88500,88300,88200,88400,88500,88600,89100,89800,90500,90900,91200,91300,91300,91300,91300,91300,91500,92100,93100,94100,95300,95600,94800,93900,93400,92500,91800,91800,92100,93000,94200,95000,95600,96000,95900,95300,95400,96900,98500,99000,99100,98900,98700,98900,98900,98800,99000,99600,100400,100700,100500,100200,100600,101500,102400,102600,102700,103700,105000,105700,105400,106500,109200,112500,114300,115300,114891.2034
28,13255.0,Spalding,GA,59500,59600,59700,59700,59700,59800,60000,60200,60600,61100,61500,61800,62100,62500,62800,63100,63500,63900,64300,64600,64900,65300,65600,65900,66300,66600,67000,67400,67800,68200,68400,68600,68900,69100,69300,69500,69600,69600,69500,69400,69300,69400,69600,69900,70500,71300,72200,73100,74200,75300,76400,77500,78600,79700,80600,81400,82200,82900,83400,83800,84100,84200,84200,84200,84100,84000,84000,83900,83800,83800,84000,84400,85000,85700,86500,87400,88100,88600,89100,89500,89800,90000,90200,90700,91200,91800,92300,92800,93300,93700,94100,94600,95100,95400,95400,95000,94400,93900,93800,94200,94800,95500,96300,97000,97400,97700,97900,98200,98600,99100,99600,100100,100600,100900,101200,101500,101800,102300,102600,102900,103200,103400,103600,103700,103800,103800,103700,103600,103700,104000,104400,104900,105400,105800,105800,105500,104800,103800,103000,102400,101700,100900,99800,98400,96700,94900,93300,92300,91700,91100,90400,89900,89400,88900,88500,88100,87600,87100,86600,85800,84800,83500,82500,82000,81800,81800,81700,82100,83100,83900,84100,84100,83700,83100,83000,83400,83500,83300,82800,82200,81500,80700,79700,78300,77500,77900,77800,76500,74800,74000,73400,73500,73700,74100,74400,74500,74400,74100,73600,72900,72600,72300,71300,70200,70300,70900,71000,71000,70900,71000,71100,71000,70900,71000,71700,71000,68700,66100,65400,65200,65600,65900,66900,68300,69400,69600,69300,69200,70000,70800,71100,71300,72000,72400,72500,72600,72900,72900,72600,72800,73900,74300,74800,76000,76300,75500,75400,75300,75100,76200,79700,84000,86900,89900,90900,90700,92300,95100,95900,96800,98200,100000,102100,103800,102700,101600,103900,108000,109900,111200,112500,114400,116300,117000,115129.4889
29,13047.0,Catoosa,GA,71000,71400,71700,72100,72400,72700,73100,73400,73700,74000,74200,74400,74700,75200,75700,76400,77000,77700,78500,79400,80400,81500,82400,83300,84100,84800,85400,85900,86500,87000,87400,87900,88300,88700,89100,89600,90100,90700,91500,92200,93100,93900,94800,95700,96500,97300,98100,98800,99300,99700,99900,100000,99900,99600,99400,99100,98800,98600,98400,98100,97800,97600,97400,97400,97400,97500,97900,98400,99000,99600,100300,100900,101400,101900,102300,102600,102800,102900,103000,103000,103000,103100,103200,103300,103400,103600,103800,104200,104800,105500,106300,107300,108500,109700,110900,112000,112900,113800,114600,115400,116100,116700,117200,117500,117500,117600,117800,118400,119200,120000,120800,121600,122500,123300,124000,124700,125300,125900,126300,126600,126800,126800,126800,126900,127100,127500,127900,128200,128400,128600,128700,128700,128900,129100,129200,129300,129200,129000,128600,128000,127300,126700,126100,125800,125700,125700,125600,125300,124800,124400,123900,123500,123200,123000,122800,122600,122300,121800,121300,121100,121200,121300,121400,121500,121700,121900,122200,122000,121500,121300,121500,121300,120600,119700,118900,118000,117000,116400,115900,115300,114400,113300,112400,112000,111600,111100,110900,111100,111200,111000,111000,111600,112000,112100,112400,112900,113600,114700,115300,115200,115600,116100,115600,114400,114200,115300,116000,115700,115300,114800,114800,115700,116300,116100,116600,117500,118200,118300,118100,118000,117700,116900,116500,116800,117200,117500,118000,118600,119000,119600,120200,120900,122000,123400,124700,125300,125300,125400,125700,126000,126400,127300,128100,128500,128500,128500,128500,128900,129700,130700,131500,132100,133000,133700,134200,134600,135400,136500,136900,137000,137400,138600,140400,142100,142600,142500,142100,142900,144700,146800,148500,149200,149100,149300,149371.4622
30,8057.0,Jackson,GA,83100,83400,83600,83800,84000,84200,84400,84500,84800,85100,85400,85500,85500,85300,85000,84600,84000,83400,82700,81900,81100,80400,79800,79100,78400,77800,77300,76900,76600,76500,76600,76800,77400,78300,79500,80700,82000,83300,84800,86100,87600,88900,90300,91600,93000,94300,95400,96300,96800,97100,97100,97000,96800,96700,96500,96500,96700,97200,97900,98800,99700,100700,101700,102800,103900,105100,106500,107800,109300,111000,112800,114600,116300,117900,119400,120900,122200,123400,124400,125700,127200,128200,128800,129400,129900,130300,130500,130800,131300,132200,133400,134700,136100,137500,138800,140200,141900,144000,146200,148000,149100,149500,149600,149300,148500,147300,145800,144000,142300,141000,140300,140500,141300,142500,143700,144600,145300,145800,146200,146900,147900,149000,150000,151100,152200,153300,154200,154800,155200,155400,155300,155000,154800,154800,155000,155400,155900,156300,156700,157200,157900,158600,159300,160400,161200,161400,160900,159500,157300,154800,152300,150200,148500,146800,145000,143400,141900,140100,138400,137200,136600,136200,136000,136200,136700,136800,136800,136500,136300,136600,137100,136400,134200,131200,128200,125000,121600,118000,114500,110800,107900,106100,105400,104700,104000,103300,102700,102100,101500,102100,103700,105200,105400,104800,103600,103500,105200,108600,111700,113700,115300,118000,121400,123900,125300,125600,125800,126700,127300,127200,126900,127800,129900,131000,130900,131600,134100,136400,137000,136800,136900,136900,136900,137600,137900,137900,138300,139300,140900,143100,144800,145700,146300,146700,147700,149500,150900,150800,150200,150600,151600,152500,154200,155600,156300,157100,158500,159000,159000,159100,159800,160800,161500,162400,164000,165900,167600,168900,169600,170300,171700,174300,177600,180100,181400,183000,185700,188400,190300,192000,193900,195600,197000,197600,196578.6594
31,13129.0,Gordon,GA,70800,71100,71400,71600,71900,72200,72600,73000,73600,74300,75000,75700,76500,77200,77900,78600,79300,79800,80500,81100,81600,82200,82600,82900,83100,83300,83600,84000,84500,85100,85800,86500,87200,87900,88600,89100,89600,90100,90500,90900,91200,91600,92000,92400,92800,93200,93600,94100,94500,95000,95500,96000,96600,97300,98100,98900,100000,101100,102200,103100,103900,104500,104900,105000,105000,104900,104700,104500,104500,104600,104900,105300,105800,106500,107200,108000,108800,109600,110500,111700,113100,114400,115300,116000,116600,117100,117700,118200,118700,119000,119200,119300,119300,119100,119000,118900,118700,118400,118200,118100,118100,118100,117800,117000,115800,114600,113600,113100,113200,113800,114600,115600,116500,117200,117700,118200,118600,119000,119400,119700,120000,120100,120300,120400,120600,120900,121400,122000,122700,123600,124200,124800,125100,125100,125000,124800,124600,124500,124400,124400,124400,124200,123900,123500,122600,121300,119700,118200,117000,115800,114700,113700,112900,112200,111600,111000,110300,109300,108300,107600,107100,107000,107000,107100,107400,107600,107900,107900,107900,108000,108200,107800,106900,105400,103700,101700,99500,97300,95000,92700,90800,89800,89400,88900,88500,88300,88000,87700,87300,86900,86800,87100,87300,88000,89100,90100,90900,91900,92800,93700,94300,94800,95500,96600,97600,98400,98900,99300,99700,99900,99800,99700,99300,99000,98800,99000,99300,99700,100400,101500,102600,103500,104300,105300,106300,107400,109000,110700,112300,111800,109000,105800,103800,102100,101100,101000,103000,105900,107500,106800,106600,106900,108300,110000,111800,113100,114500,115400,116000,116100,116400,117700,118500,118500,119200,120300,120800,120900,121000,121200,121400,121700,122600,124000,125300,126800,127600,127800,127700,128900,131300,133800,135200,135600,136678.4869
32,13103.0,Effingham,GA,80100,80200,80300,80400,80600,80800,81100,81500,82100,82700,83300,84000,84700,85500,86200,86900,87500,88100,88600,89000,89400,89700,90000,90400,90900,91400,91900,92500,93200,93800,94500,95200,96100,97200,98300,99400,100500,101600,102800,103900,105000,105900,106800,107500,108200,108900,109500,110000,110400,110800,111100,111400,111700,112000,112500,112900,113500,114100,114800,115500,116200,116900,117600,118400,119300,120100,121100,122100,123200,124300,125500,126600,127600,128400,129000,129200,129300,129100,128800,128500,128100,127700,127400,127200,127200,127300,127400,127500,127800,128100,128700,129300,130000,130800,131600,132600,133800,135200,136900,138800,140800,142700,144400,146000,147300,148200,148800,149200,149700,150400,151300,152400,153600,154900,156400,158100,159900,161700,163400,165100,166700,168100,169300,170400,171300,172200,172800,173200,173500,173900,174200,174600,174700,174300,173200,172100,171100,170400,170000,169900,170000,170000,169800,169600,169200,168400,167400,166500,165700,164900,164100,163500,162900,162400,161800,161400,161100,160500,159600,158600,157600,156600,155700,155000,154300,154000,154400,153900,152200,151600,152000,151500,150700,149900,148700,147100,145400,143800,142000,139900,138300,137600,137000,136400,136000,135700,135200,134600,133900,133300,132800,132500,132500,132500,132700,133000,133400,133900,134300,134600,135000,135600,136700,138200,139500,139400,138800,139100,139700,140000,140800,141500,141700,141500,140900,140700,141800,143200,144800,146300,147200,147200,146900,147300,147700,148000,149000,150500,151200,151700,152200,152700,153000,153100,153000,153500,154000,154200,154700,155600,156400,157500,157900,158200,159500,161500,162400,162600,162500,162600,162800,163300,163700,164100,164300,164100,164100,164100,164000,163800,166400,170400,172200,172100,172900,173600,174300,175300,175300,176600,181000,186200,189100,190600,188414.7847
33,13039.0,Camden,GA,79200,79400,79600,79700,79800,79800,80000,80200,80600,81100,81700,82300,82900,83500,83900,84200,84400,84400,84400,84200,84000,83900,83700,83400,83200,83000,82900,82900,82900,83000,83200,83500,83800,84300,84600,84900,85000,85200,85200,85200,85200,85100,84900,84800,84800,84800,84700,84700,84600,84400,84400,84400,84500,84500,84800,85300,86000,86900,87800,88700,89600,90300,90800,91300,91600,91900,92300,92800,93500,94300,95100,95700,96200,96400,96400,96200,96000,95600,95300,95300,95500,95700,95900,96000,96100,96100,96400,96700,97100,97800,98600,99700,100700,101500,102000,102300,102500,103000,104000,105700,108100,110700,112800,113700,113900,114000,114800,116600,119300,122600,126000,129000,131600,134000,136400,139000,141500,143800,145700,147300,148800,150500,152200,153900,155400,156700,157900,159000,160000,160800,161400,161900,162200,162400,162600,163000,163100,163000,162900,163200,163600,163900,164000,163500,162300,160800,159500,158500,157600,156400,155200,154400,154000,153700,153400,152700,151600,150400,149700,149300,148700,147800,146700,146000,145900,145700,145500,145400,145900,146500,146600,145900,145300,144200,141900,138700,136700,135300,132500,128800,124900,121300,117800,114200,111300,110200,110700,111300,110600,109900,110200,111700,113500,115200,116100,116600,116900,117700,119300,121500,122300,122300,122600,122700,122900,123700,124000,123800,124000,124600,123500,119700,117300,117800,119500,122200,124900,125800,126600,128300,128300,126100,125300,127400,129500,128900,128100,128000,128200,128200,129000,131000,133600,135300,135500,136000,136900,137900,139200,140700,141800,142900,143800,144200,144300,143800,142900,142100,142400,144100,145700,145500,145300,145900,146700,147400,149300,151600,154000,155900,156900,156500,155200,153700,152600,152200,152500,153300,153900,156500,160900,165100,168100,169900,167898.6684
34,13175.0,Laurens,GA,53200,53600,53900,53900,53900,53800,53600,53400,53300,53500,53600,53800,53900,54000,54100,54100,53900,53700,53300,52800,52400,52100,51800,51400,51100,50900,50800,50700,50800,50900,51100,51400,51800,52300,52900,53400,54000,54500,54900,55400,55900,56400,56900,57400,58000,58900,59800,60800,61800,62700,63500,64200,64900,65500,65900,66300,66700,67400,68100,68900,69500,70100,70400,70600,70600,70400,70000,69500,69100,68800,68900,69000,69200,69300,69500,69600,69700,69900,69900,70300,70800,71100,70900,70600,70300,70100,70000,70000,69800,69500,69000,68400,67500,66700,66100,65500,65000,64800,64700,65000,65900,67400,69700,72500,75300,77100,77900,78100,78300,78700,79300,80100,81000,81800,82400,82900,83300,83800,84700,85900,87100,88200,89000,89700,90100,90300,90200,89900,89700,89800,89900,90000,90000,90100,90100,90100,90200,90400,90600,90800,91100,91600,91900,91900,91800,91700,91300,90800,90200,89600,89000,88400,87900,87500,87000,86300,85800,85500,85100,84600,84500,84500,84600,84800,85100,85500,85400,85100,85100,85500,85700,85700,85300,84200,82900,81500,80000,78100,77700,79700,82200,83000,83300,83700,83600,83300,83000,82800,82300,81900,82100,80900,78100,75800,75000,74700,74900,75300,75800,76400,76700,77100,77600,78200,78800,79400,79700,79600,79500,79500,79500,79700,80000,80300,80400,80500,80800,81300,81700,81800,82000,82400,82700,83200,84100,85100,85600,86000,86400,86900,87400,87900,88400,88300,87800,87500,87600,87900,88200,88400,88600,88800,88500,88200,88300,88300,87900,87600,88000,88800,89600,90400,91400,92600,94000,95200,96600,97800,98700,98000,96500,95600,94800,93700,93600,94100,94400,94700,94700,96700,101100,105700,108700,110600,109531.6447
35,13071.0,Colquitt,GA,42600,42600,42500,42500,42500,42500,42500,42600,42600,42800,42900,43200,43600,44200,44900,45600,46500,47500,48500,49500,50500,51400,52200,52800,53100,53200,53100,52800,52400,51800,51100,50400,49700,49100,48600,48200,47900,47700,47700,47700,47700,47900,48000,48100,48300,48500,48800,49100,49400,49800,50300,50700,51200,51600,52100,52600,53100,53700,54300,55000,55700,56400,57200,57900,58500,59100,59600,60000,60300,60600,60900,61200,61400,61700,61900,62100,62300,62500,62600,62700,62900,63000,63200,63400,63700,64000,64200,64400,64600,64700,64800,64900,65000,65100,65400,65700,66000,66200,66400,66500,66800,67100,67600,68500,69700,71000,72000,72700,73200,73700,74200,74700,75200,75700,76300,76900,77200,77400,77400,77400,77400,77500,77600,78000,78400,78900,79400,79800,80000,80300,80600,81100,81500,81800,82100,82300,82400,82600,82700,82800,82900,82900,82900,82900,82800,82500,82000,81600,81400,81100,80900,80600,80400,80300,80100,80100,80000,79700,79400,79100,78900,78700,78600,78500,78600,78600,78600,78700,79000,79400,79800,80100,79900,79400,78700,78000,77300,76700,75600,74400,73500,73000,73000,72900,72600,72400,72500,72300,71700,71200,71200,71100,70800,71000,71100,71100,71100,71400,71500,71400,71300,71500,71900,72300,72400,72300,72000,71900,71900,72000,71900,72000,72400,72700,72700,73200,73700,73900,74200,74800,74900,74900,75200,75800,76200,76800,77700,78700,79100,79100,79300,79400,79200,78800,78600,78700,79200,79400,79900,80700,81100,81000,80800,80700,80200,79500,79200,79200,79100,79500,80500,81800,82800,83500,84300,84900,85100,85400,85900,86200,86900,86600,84300,81000,81000,82700,82000,81600,85400,89300,91300,92500,93100,93500,92298.18391
36,13137.0,Habersham,GA,60000,60300,60600,60900,61200,61600,61900,62400,63000,63700,64600,65400,66300,67100,67900,68700,69400,69900,70400,70800,70900,71000,70900,70700,70300,70000,69900,70100,70700,71600,72700,74000,75500,77000,78500,79900,81100,82000,82700,83200,83500,83700,83900,84100,84300,84800,85500,86200,86900,87600,88300,88900,89400,89900,90400,90800,91300,92000,92900,93700,94600,95400,96000,96600,97100,97400,97700,98000,98300,98600,99000,99500,99900,100200,100500,100900,101300,102000,102700,104000,105700,107000,107800,108300,108700,109100,109700,110400,111000,111600,112200,112800,113300,113500,113700,113800,114100,114800,115800,117000,118300,119600,120700,121200,120800,120100,119300,119000,119300,120100,121300,122600,123900,125000,125900,126600,127300,128000,128800,130000,131400,132500,133300,134000,134400,134800,135200,135700,136500,137400,138200,139000,139700,139800,139400,139000,138800,138600,138700,138700,138900,139100,139000,138900,138700,137800,136400,135300,134500,134000,133500,133100,132900,132700,132400,132300,132300,132000,131300,130400,129600,129000,128500,128100,127400,126900,127300,126400,123900,122300,121800,120600,119100,117600,116000,113900,111400,109000,106700,104500,102800,102000,101600,101400,100600,99400,98000,97300,97600,98500,98800,99000,99400,100100,100800,101500,102000,102400,102800,103300,103600,103500,103400,103800,104700,105200,105300,105600,106200,106800,107400,107800,108100,108500,109200,110200,111200,111900,112500,113000,113100,113100,113400,113800,114300,114900,115600,116500,117800,117800,116400,115000,114300,114200,114900,115600,116300,116700,117400,118700,119500,120100,120800,122100,123700,125500,126800,127700,128300,129200,130300,130800,130700,130600,130400,131400,133600,135100,135500,136100,136900,137200,137100,137100,137600,138800,140400,141300,141100,141700,143500,145400,146700,147500,145264.0525
37,13069.0,Coffee,GA,49800,49900,50000,50100,50300,50400,50500,50600,50800,51000,51200,51400,51700,52100,52400,52800,53200,53600,53900,54300,54700,55000,55400,55600,55800,55900,56000,56100,56200,56200,56200,56300,56400,56400,56400,56500,56600,56700,56800,56900,57000,57200,57300,57500,57800,58100,58400,58800,59200,59600,59900,60200,60500,60800,61000,61200,61400,61600,61900,62100,62300,62600,62800,63100,63300,63500,63800,64000,64100,64300,64500,64800,65100,65400,65700,65900,66200,66400,66600,66800,66900,67100,67300,67400,67500,67500,67500,67500,67600,67700,67800,68000,68100,68300,68400,68500,68700,69000,69200,69500,69700,70000,70400,71000,71600,72300,72800,73100,73300,73700,74300,75000,75700,76400,77100,77800,78300,78900,79500,80300,81100,81800,82400,82800,82900,82900,82800,82700,82600,82500,82300,82100,81900,81600,81300,81300,81200,81200,81400,81600,81700,81800,81800,81700,81600,81200,80600,80100,79700,79200,78700,78300,77900,77500,76900,76500,76100,75600,75000,74600,74300,73900,73700,73600,73500,73400,73200,72500,71600,71100,71400,71700,72300,72500,72400,72200,72200,71900,71000,70000,69700,69700,69400,69400,69400,69400,69400,69000,68300,67500,68300,69500,69900,70500,71300,70300,69000,68600,68800,69000,69000,69000,69100,69400,69900,70200,70200,70200,70000,69800,69700,69600,69600,69500,69300,69400,69700,69900,70100,70500,70600,70700,71100,71800,72500,73200,73600,74200,74600,74900,74800,74600,74300,73400,71600,70000,69700,70500,71100,71200,71500,71900,72000,72400,72400,72400,73000,73800,74300,74900,75700,75900,74800,73500,72800,73700,76000,78300,79500,80300,80400,80100,79300,78800,79100,79400,79500,80100,81000,81600,81900,82200,82600,82700,81612.70797
